ransom_group,file_name,file_link,content
Sinobi,README.txt,https://www.ransomware.live/ransomnote/sinobi/README.txt,"Good afternoon, we are Sinobi Group.

As you can see you have been attacked by us! We offer you to make a deal with us. all you need to do is contact us by following the instructions below. 
We are not politically motivated group, we are interested only in money, we always keep our word. You have a possibility to decrypt your files and save your reputation in case we find good solution! 
You have to know we do not like procrastination. You have 7 days to come to the chat room and start negotiations.

- 1 Communication Process:
	In order to contact with us you need to download Tor Browser.
	You can download Tor Browser from this link:
	https://www.torproject.org/download/
	After you joined to chat room you have the opportunity to request several things from us for free:
		1. make a test decrypt.
		2. get a list of the files stolen from you.
	At the end, we should agree on the price for our services. Keep in mind that we got your income/insurance documents.	

- 2 Access to the chat room: 
	To access us please use one of the following links:
        	1. http://sinobi7yuoppj76qnkwiobwfc2qve2xkv2ckvzyyjblwd7ucpptl62ad.onion/login
        	2. http://sinobi57mfegeov2naiufkidlkpze263jtbldokimfjqmk2mye6s4yqd.onion/login
        	3. http://sinobibdvzohujkliofkxiz3ueyedfh6bed2lzjz2z6pafw5jeoptsid.onion/login
        	4. http://sinobibjqytwqxjw24zuerqcjyd3hoow6zia7z6kzvwawivamu7nqayd.onion/login
        	5. http://sinobicrh73ongfuxjajmlyyhalvkhlcgttxkxaxz3gvsgdcgf76uiqd.onion/login
		6. http://sinobidxodgt4jsr3tlmf2rr4okjvvwfp5gh3lrqxnowomcx62ssrhqd.onion/login
		7. http://sinobiea4snfqtkc43paumapo4oi7vxcy5vjzfoalunsnvzehozfhpyd.onion/login

	If Tor is blocked in your country you can use this link: http://chat.sinobi.us.org/login
	Your unique ID: [snip] - use it to register in the chat room.  

- 3 Blog:
	To access us please use one of the following links:
		1: http://sinobi6ftrg27d6g4sjdt65malds6cfptlnjyw52rskakqjda6uvb7yd.onion/leaks
		2: http://sinobi6rlec6f2bgn6rd72xo7hvds4a5ajiu2if4oub2sut7fg3gomqd.onion/leaks
		3: http://sinobi6ywgmmvg2gj2yygkb2hxbimaxpqkyk27wti5zjwhfcldhackid.onion/leaks
		4: http://sinobi7l3wet3uqn4cagjiessuomv75aw3bvgah4jpj43od7xndb7kad.onion/leaks
		5: http://sinobi7sukclb3ygtorysbtrodgdbnrmgbhov45rwzipubbzhiu5jvqd.onion/leaks
		6: http://sinobi23i75c3znmqqxxyuzqvhxnjsar7actgvc4nqeuhgcn5yvz3zqd.onion/leaks
		7: http://sinobia6mw6ht2wcdjphessyzpy7ph2y4dyqbd74bgobgju4ybytmkqd.onion/leaks

	If Tor is blocked in your country you can use this link: http://blog.sinobi.us.org/leaks
	
- 4 Recommendations:
	Do not try to recover your files with third-party programs, you will only do harm.
	Do not turn off / reboot your computer.
	Do not procrastinate."
Slug,excel error.txt,https://www.ransomware.live/ransomnote/slug/excel%20error.txt,"All your files were stolen by us

We stole a 1T file from this location
[snip]
Contact us for get price

You have 3 days to contact us for negotiation.
""If you don't contact within three days, we'll start leaking data.""

1) Contact our session.
session download address: https://getsession.org/
Our poison ID:

05cb63af9848ae85a0016581a14a9848d516ed2f9fcb4f98a081363c48ee7f570b

* Note that this server is available via Tor browser only

Follow the instructions to open the link:
""1. Type the addres """"https://www.torproject.org"""" in your Internet browser. It opens the Tor site.""
""2. Press """"Download Tor"""", then press """"Download Tor Browser Bundle"""", install and run it.""
3. Now you have Tor browser. In the Tor Browser open :

http://3ytm3d25hfzvbylkxiwyqmpvzys5of7l4pbosm7ol7czlkplgukjq6yd.onion/post/[snip]/"
Snatch,snatch.txt,https://www.ransomware.live/ransomnote/snatch/snatch.txt,"Hello! All your files are encrypted and only we can decrypt them.

We have downloaded more that 500GB of sensitive data from your company servers.

Contact us: legalrestore@airmail.cc or 2020host2021@tutanota.com

Write us if you want to return your files - we can do it very quickly!

The header of letter must contain extension of encrypted files.
We always reply within 24 hours. If not - check spam folder, resend your letter or try send letter from another email service (like protonmail.com).

Attention!
Do not rename or edit encrypted files: you may have permanent data loss.
Do not edit or delete any virtual machines files

To prove that we can recover your files, we am ready to decrypt any three files (less than 1Mb) for free (except databases, Excel and backups).

HURRY UP!
If you do not email us in the next 48 hours then your data may be lost permanently."
Stop,stop.txt,https://www.ransomware.live/ransomnote/stop/stop.txt,"ATTENTION!
 
 
Don't worry, you can return all your files!
All your files like pictures, databases, documents and other important are encrypted with strongest encryption and unique key.
The only method of recovering files is to purchase decrypt tool and unique key for you.
This software will decrypt all your encrypted files.
What guarantees you have?
You can send one of your encrypted file from your PC and we decrypt it for free.
But we can decrypt only 1 file for free. File must not contain valuable information.
You can get and look video overview decrypt tool:
https://we.tl/t-V2fE396VPW
Price of private key and decrypt software is $980.
Discount 50% available if you contact us first 72 hours, that's price for you is $490.
Please note that you'll never restore your data without payment.
Check your e-mail ""Spam"" or ""Junk"" folder if you don't get answer more than 6 hours.
 
 
 
 
To get this software you need write on our e-mail:
helpteam@mail.ch
 
 
Reserve e-mail address to contact us:
helpmanager@airmail.cc
 
 
Your personal ID:
[snip]"
Sugar,sugar.txt,https://www.ransomware.live/ransomnote/sugar/sugar.txt,"[+] Whats Happen? [+]
 
 
Your files are encrypted, and currently unavailable. You can check it: all files on your system has extension .encoded01.
By the way, everything is possible to recover (restore), but you need to follow our instructions. Otherwise, you cant
return your data (NEVER).
 
[+] What guarantees? [+]
 
Its just a business. We absolutely do not care about you and your deals, except getting benefits. If we do not do our
work and liabilities - nobody will not cooperate with us. Its not in our interests.
To check the ability of returning files, You should go to our website. There you can decrypt 1-5 files for free. That
is
our guarantee.
If you will not cooperate with our service - for us, its does not matter. But you will lose your time and data, cause
just we have the private key. In practise - time is much more valuable than money.
 
[+] How to get access on website? [+]
 
You can open our site by the shortcut ""SUPPORT (TOR_BROWSER)"" created on the desktop.
 
Also as the second option you can install the tor browser:
    a) Download and install TOR browser from this site: https://torproject.org/
    b) Open our website. Full link will be provided below.
 
 
-----------------------------------------------------------------------------------------
 
!!! DANGER !!!
 
DONT try to change files by yourself, DONT use any third party software for restoring your data or antivirus solutions
-
its may entail damge of the private key and, as result, The Loss all data.
!!! !!! !!!
ONE MORE TIME: Its in your interests to get your files back. From our side, we (the best specialists) make everything
for restoring, but please should not interfere.
!!! !!! !!!
-----------------------------------------------------------------------------------------"
Synapse,[id].README.txt,https://www.ransomware.live/ransomnote/synapse/%5Bid%5D.README.txt,"[[=== Synapse Ransomware ===]]

[+] What's happened?
All your files are encrypted and stolen, but you need to follow our instructions. otherwise, you cant return your data (NEVER).

[+] What guarantees?
Its just a business. We absolutely do not care about you and your deals, except getting benefits. If we do not do our work and liabilities - nobody will not cooperate with us. Its not in our interests.
To check the ability of returning files, we decrypt one file for free. That is our guarantee.
If you will not cooperate with our service - for us, its does not matter. But you will lose your time and data, cause just we have the private key. time is much more valuable than money.

[+] Instructions:
a) Download and install Tor Browser from this site: https://www.torproject.org/
b) Open our website: http://ugoakjk3v6hop3epjhdgn4num43ndb5glgixhraeg2xm455gxqtu2qid.onion/
c) Enter this UID in the input: [snip]

!!! DANGER !!!
DON'T try to change files by yourself, DON'T use any third party software for restoring your data or antivirus/edr solutions - its may entail damage of the private key and, as result, The Loss all data.
SPEAK for yourself. Since no one else has the private key, any interfere of third party companies/individuals is tantamount to scamming you.
ONE MORE TIME: Its in your interests to get your files back. From our side, we (the best specialists) make everything for restoring, but please should not interfere.
!!! !!! !!!"
Targetcompany,How to decrypt files.txt,https://www.ransomware.live/ransomnote/targetcompany/How%20to%20decrypt%20files.txt,"Your personal identifier: [snip]

All files on [snip] network have been encrypted due to insufficient security.
The only way to quickly and reliably regain access to your files is to contact us.
The price depends on how fast you write to us.
In other cases, you risk losing your time and access to data. Usually time is much more valuable than money.

FAQ
Q: How to contact us
A: * Download Tor Browser - https://www.torproject.org/
   * Open link in Tor Browser http://eghv5cpdsmuj5e6tpyjk5icgq642hqubildf6yrfnqlq3rmsqk2zanid.onion/contact
   * Follow the instructions on the website.

Q: What guarantees? 
A: Before paying, we can decrypt several of your test files. Files should not contain valuable information.

Q: Can I decrypt my data for free or through intermediaries?
A: Use third party programs and intermediaries at your own risk. Third party software may cause permanent data loss. 
   Decryption of your files with the help of third parties may cause increased price or you can become a victim of a scam."
Tengu,[rand].README.txt,https://www.ransomware.live/ransomnote/tengu/%5Brand%5D.README.txt,"﻿                [ TENGU ]
                ---------
Ticket ID: [snip]
Blog: http://fuvodyoktsjdwu3mrbbrmdsmtblkxau6l7r5dygfwgzhf36mabjtcjad.onion/

To Management,

If you are reading this, your company is at a critical juncture. The decisions you make in the next hours will determine its future. We are here to present the only viable path forward.

Your Current Reality
├─ Your network infrastructure has been comprehensively compromised.
├─ All accessible backups—virtual and physical—have been securely wiped.
└─ A significant volume of your most sensitive corporate data has been exfiltrated prior to encryption.

The Path to Resolution
├─ We aim for a swift, discreet, and financially reasonable settlement.
├─ We will analyze your financial health to determine a fair demand.
└─ If you have cyber insurance, inform us for guidance on the process.

Benefits of Cooperation
├─ Your systems can be fully operational in approximately 24 hours after payment.
├─ Our decryptor is tested and guaranteed. Request a free decryption test for verification.
└─ Paying us is cheaper than prolonged downtime and reputational damage.

What You Must Not Do
├─ Do not modify, rename, or attempt to repair encrypted files.
├─ Do not shut down affected systems or run aggressive antivirus scans.
├─ Do not engage data recovery firms or third-party negotiators.
└─ Do not delay. Time is your most valuable and depleting resource.

The Stakes
├─ We possess: Corporate databases, financial records, legal documents, internal communications, and all backup sets.
└─ Violating our terms will result in permanent destruction of decryption keys and public release of your data.

Your Next Steps
└─ Contact us via live chat to begin the process and request a decryption test.

The clock is ticking. Your next move defines your outcome."
Teslacrypt,teslacrypt.txt,https://www.ransomware.live/ransomnote/teslacrypt/teslacrypt.txt,"NOT YOUR LANGUAGE? USE https://translate.google.com 

What happened to your files ?
All of your files were protected by a strong encryption with RSA4096 
More information about the encryption keys using RSA4096 can be found here: http://en.wikipedia.org/wiki/RSA_(cryptosystem)

How did this happen ?
!!! Specially for your PC was generated personal RSA4096 KEY, both public and private.
!!! ALL YOUR FILES were encrypted with the public key, which has been transferred to your computer via the Internet.
!!! Decrypting of your files is only possible with the help of the private key and decrypt program , which is on our Secret Server 

What do I do ?
So, there are two ways you can choose: wait for a miracle and get your price doubled, or start obtaining BITCOIN NOW! , and restore your data easy way.
If You have really valuable data, you better not waste your time, because there is no other way to get your files, except make a payment.

For more specific instructions, please visit your personal home page, there are a few different addresses pointing to your page below:
1. http://pts764gt354fder34fsqw45gdfsavadfgsfg.kraskula.com/[snip]
2. http://sondr5344ygfweyjbfkw4fhsefv.heliofetch.at/[snip]
3. http://uiredn4njfsa4234bafb32ygjdawfvs.frascuft.com/[snip]
If for some reasons the addresses are not available, follow these steps:
1. Download and install tor-browser: http://www.torproject.org/projects/torbrowser.html.en 
2. After a successful installation, run the browser  
3. Type in the address bar: xlowfznrg4wf7dli.onion/[snip] 
4. Follow the instructions on the site.

---------------- IMPORTANT INFORMATION------------------------
*-*-* Your personal pages:
http://pts764gt354fder34fsqw45gdfsavadfgsfg.kraskula.com/[snip]
http://sondr5344ygfweyjbfkw4fhsefv.heliofetch.at/[snip]
http://uiredn4njfsa4234bafb32ygjdawfvs.frascuft.com/[snip] 
*-*-* Your personal page Tor-Browser: xlowfznrg4wf7dli.ONION/[snip]"
Thegentlemen,README-GENTLEMEN.txt,https://www.ransomware.live/ransomnote/thegentlemen/README-GENTLEMEN.txt,"[snip] = YOUR ID

Gentlemen, your network is under our full control.
All your files are now encrypted and inaccessible.

1. Any modification of encrypted files will make recovery impossible. 
2. Only our unique decryption key and software can restore your files. 
   Brute-force, RAM dumps, third-party recovery tools are useless.
   It’s a fundamental mathematical reality. Only we can decrypt your data.
3. Law enforcement, authorities, and “data recovery” companies will NOT help you.
   They will only waste your time, take your money, and block you from recovering your files — your business will be lost.
4. Any attempt to restore systems, or refusal to negotiate, may lead to irreversible wipe of all data and your network.
5. We have exfiltrated all your confidential and business data (including NAS, clouds, etc). 
   If you do not contact us, it will be published on our leak site and distributed to major hack forums and social networks.

TOX CONTACT - RECOVER YOUR FILES
Contact us (add via TOX ID): F8E24C7F5B12CD69C44C73F438F65E9BF560ADF35EBBDF92CF9A9B84079F8F04060FF98D098E
Download Tox messenger: https://tox.chat/download.html

COOPERATE TO PREVENT DATA LEAK (239 HOURS LEFT)
Check our blog: http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion/ 
Download Tor browser: https://www.torproject.org/download/

Any other means of communication are fake and may be set up by third parties. 
Only use the methods listed in this note or on the specified website."
Thor,thor.txt,https://www.ransomware.live/ransomnote/thor/thor.txt,"We are #======THOR======#

-=[ YOUR FILES ARE LOCKED ]=- 
>>> Your data is ENCRYPTED. Without our key, decryption is IMPOSSIBLE.

-=[ DANGER ]=-
>>> Don't try to recover, delete, or modify files – this DESTROYS them. Contacting authorities = TOTAL DATA LOSS.

-=[ OUR OFFER ]=-
>>> We do not want to make this public or spread your confidential information, we are only interested in deal.
>>> We’ll decrypt SOME FILES FREE and restore your system.
>>> We are open for discussions and additional discounts (Only if fast reply)

-=[ Guarantees ]=-
>>> All data deleted with high secure tools and video provided
>>> Any backdoor disclose
>>> Never attack you again
>>> All discussion delete


-=[ CONTACT US ]=-
1. Download Tor Browser from official site: https://www.torproject.org/download/
2. Open your PERSONAL link: http://g6gwcbiylnvrzj6txsypi72weymzdg6oov2qycu36ggfx3narejcqcid.onion/[snip]
3. Write our Recovery Service to get more information.


*** YOUR ONLY HOPE *** ~THOR Recovery Service"
Tommyleaks,TommyLeaks_Readme.txt,https://www.ransomware.live/ransomnote/tommyleaks/TommyLeaks_Readme.txt,"---

Hi dears! This is TommyLeaks team and it is pleasure for us to inform you that your company network has been breached. We have stolen your files and documents and exfiltrated only the most sensitive and useful information from that.

First of all, remain calm and do not undertake any hasty actions at that moment if you want to save your reputation and avoid any bad scenarios:
- do not go to the authorities. They will perhaps confiscate your PCs and other IT equipment and will not prevent the process of your data leaking (hundred percent);
- do not contact any recovery agencies. They will just make money from your incident and of course try to cheat you. You will not save money at this case. It is better and cheaper for you to communicate with us on your own.

We're here not to rob you and won't be trying to intimidate you, we're just interested in helping you to rebuild your security infrastructure and be safe further. But of course our services cost money. How much? Will be known once we check your finance. We aren't going to ask for too much, so please do not try to bargain with us with no worthy arguments. Remember that all your files are in front of us.

As for the guarantees, we are committed to provide you with deletion log, breach report and other necessary materials once we receive the payment. We work for reputation and do not want some victim to spread any bad gossips about us or something, so be sure that the deal will be clean and honest. We guarantee that we will not attack your network again after payment but we will return in case deal falling through.

Once you are ready to move to the payment stage, there are some recommendations on how to do this securely:
- if you go to the bank to take a loan or just withdraw your funds, tell the bank that you need this money for the investment purposes only;
- if you have some troubles gaining bitcoins, just go to any exchange platform (coinbase.com, for instance) or a local broker to buy BTC from them for cash. That way no authorities or researchers do not trace your bank transfers. You may also go to the third party person who may make a transfer instead of you. 

So, that's it. And finally to contact us use this link - https://xir242nunyist4d7ksfnfmhnjx4gvqbuzo7eax4o3abqjesbxjshh4qd.onion/
You have to open the link only in TOR Browser (download it here: https://www.torproject.org). Then insert your password - [snip] - inside the field on the page and we will be able to communicate securely.

Please do not waste time because now it plays againts you.

---"
Trinity,README.txt,https://www.ransomware.live/ransomnote/trinity/README.txt,"TRINITY LOCKER
We downloaded to our servers and encrypted all your databases and personal information!
to contact us
download TOR
https://www.torproject.org/download/
follow this link http://txtggyng5euqkyzl2knbejwpm4rlq575jn2egqldu27osbqytrj6ruyd.onion
follow the instructions on the website
or e-mail: helpdesk101@onionmail.com
IMPORTANT INFORMATION!
If you do not write to us within 24 hours, we will start publishing and selling your data on the darknet on hacker sites and offer the information to your competitors. 
Guarantee:If we don't provide you with a decryptor or delete your data after you pay,no one will pay us in the future. We value our reputation. 
Guarantee key:To prove that the decryption key exists, we can test the file (not the database and backup) for free. 
Do not try to decrypt your data using third party software, it may cause permanent data loss. 
Don't go to recovery companies - they are essentially just middlemen.Decryption of your files with the help of third parties may cause increased price (they add their fee to our) we're the only ones who have the decryption keys."
U-Bomb,RECOVERY_INSTRUCTIONS.txt,https://www.ransomware.live/ransomnote/u-bomb/RECOVERY_INSTRUCTIONS.txt,"+++ YOUR COMPANY NETWORK HAS BEEN PENETRATED +++

All your important files have been encrypted!
No software available on internet can help you.
We are the only ones able to solve your problem.

Your sensitive data are currently stored on a private server.
This server will be immediately destroyed after your payment.
If you decide to not pay, we will release your data to public or re-seller.
So you can expect your data to be publicly available in the near future.

You will can send us 3 files and we will decrypt it for free to prove we are able to give your files back.

Do you really want to restore your files?
1. Type the address https://torproject.org in your Internet browser.
2. Press 'Download Tor Browser', install and run it.
3. Now you have Tor Browser. In the Tor Browser open the link.
   http://contiuevxdgdhn3zl2kubpajtfgqq4ssj2ipv6ujw7fwhggev3rk6hqd.onion
4. Copy and paste an access token in the input form on server.
   Your personal access token: [snip]
5. If site is not reachable, contact us via email: ellen0xffff@proton.me

IF YOU DON'T CONTACT US WITHIN 72 HOURS, PRICE WILL BE HIGHER."
Underground,!!readme!!!.txt,https://www.ransomware.live/ransomnote/underground/!!readme!!!.txt,"The Underground team welcomes you! 

We would like to inform that your network has been tested by us for vulnerabilities.

Poor network security could cause your data to be lost forever.

Your files are currently encrypted, they can be restored to their original state with a decryptor key that only we have.
The key is in a single copy on our server.

Attempting to recover data by your own efforts may result in data loss.
It is important not to change their current state. Each file additionally has a unique cipher, which you can restore only with our help.

We also examined your infrastructure and downloaded the most sensitive data.
The list of hosts from which the information was downloaded:

- 172.16.10.77 ([snip].local)
- 172.16.10.51 ([snip].LOCAL) 
- 172.16.10.75 ([snip].local)
- 172.16.10.85 ([snip].local)
- 172.16.10.87 ([snip].local)
- 10.10.10.30 Synology (access via OpenVPN [snip]:1194)
----------------------------------
-email communications with clients that contain confidential agreements
-accounting and tax reports for each client
-audit documents
-companys and clients financial documents
-clients passports/ID's and private information
-documents contain privileged and confidential information
-password-protected documents from a bank
-payroll data
-company financial and performance data
-employees personal information (Tc Identification Numbers)


The total amount of downloaded information more than 200 Gb

If you do not contact us within 3 days, or we cannot reach an agreement, all data will be published 
on a site that no one can block. 

Confidential data can be helpful for your competitors, enemies and darknet market hackers from over the world. 
The consequences will be unpredictable and the process cannot be stopped. 
Information about data leaks is bound to get into the media. Your company's reputation will be damaged.

We value and respect every business, including yours.
Therefore, we suggest you avoid further negative consequences and return to your work as soon as possible.

We guarantee a fair and confidential deal in the shortest possible time. 
You will not only receive a decryptor, but also a description of your network vulnerabilities and information security recommendations. If necessary, you will be provided with qualified data recovery assistance. 

You can trust us! Reputation is important to everyone. 
As a proof of our statements, we are ready to restore some files for free and
demonstrate how our product works.

Best regards, Underground team !


Contacts for communication via chat:
login to your account
(Tor Browser)
http://undgrddapc4reaunnrdrmnagvdelqfvmgycuvilgwb5uxm25sxawaoqd.onion/   
your login:      [snip]
your password:   [snip]
your ID: [snip]"
Vanhelsing,README.txt,https://www.ransomware.live/ransomnote/vanhelsing/README.txt,"--= No news is a good news ! =--

Your network has been breached and all your  files Personal data, financial reports and important documents  has been stolen , encrypted and ready to publish to public,

if you willing to continue your bussines and make more money and keep bussines secret safe you need to restore your files first, And to restore all your files you have to pay the ransom in Bitcoin. 
don't bother your self and wast your time or make it more harder on your bussines , we developed a locker that can't be decrypted using third part decrypters .

making your self geek and trying to restore the files with third part decrypter this will leads to lose all your date ! and then the even you pay the ransom can't help you to restore your files even us.

to chat with us :

1 - Download tor browser https://www.torproject.org/download/
2 - go to one of these links above
	http://vanhelcbxqt4tqie6fuevfng2bsdtxgc7xslo2yo7nitaacdfrlpxnqd.onion
	http://vanhelqmjstkvlhrjwzgjzpq422iku6wlggiz5y5r3rmfdeiaj3ljaid.onion
	http://vanhelsokskrlaacilyfmtuqqa5haikubsjaokw47f3pt3uoivh6cgad.onion
	http://vanheltarnbfjhuvggbncniap56dscnzz5yf6yjmxqivqmb5r2gmllad.onion
	
3 - you will be asked for your ticket id to enter the chat this for you : TICKET ID [snip]

usefull links : 
#OUR TOR BLOG :
http://vanhelvuuo4k3xsiq626zkqvp6kobc2abry5wowxqysibmqs5yjh4uqd.onion
http://vanhelwmbf2bwzw7gmseg36qqm4ekc5uuhqbsew4eihzcahyq7sukzad.onion
http://vanhelxjo52qr2ixcmtjayqqrcodkuh36n7uq7q7xj23ggotyr3y72yd.onion"
Vicesociety,vicesociety.txt,https://www.ransomware.live/ransomnote/vicesociety/vicesociety.txt,"ALL YOUR FILES HAVE BEEN ENCRYPTED BY VICE SOCIETY

All your important documents, photos, databases were stolen and encrypted.

If you do not contact us in 7 days we will upload your files to darknet!

The only method of recovering files is to purchase an unique private key.



We are the only who can give you tool to recover your files.

To proove that we have the key and it works you can send us 2 files and we decrypt it for free (not more than 2 MB each).

This file should be not valuable!

Write to email: CoryFrempton@onionmail\.org

Alternative email: DanyTron@onionmail\.org

v-society.official@onionmail\.org

Attention!

Do not rename encrypted files.

Do not try to decrypt your data using third party software, it may cause permanent data loss.

Decryption of your files with the help of third parties may cause increased price (they add their fee to ours) or you can become a victim of a scam.

Visit our website 4hzyuotli6maqa4u\.onion 

Use tor browser to open"
Vohuk,R3ADM3.txt,https://www.ransomware.live/ransomnote/vohuk/R3ADM3.txt,"[~] Vohuk Ransomware V1.51

>>> What's happened?
	ALL YOUR FILES ARE STOLEN AND ENCRYPTED.
	To recovery your data and not to allow data leakage, it is possible only through purchase of a private key from us.

>>> What guarantees?
	Before paying you can send us up to 2 files for free decryption.
	The total size of files must be less than 2MB(non archived).
	files should not contain valuable information. (databases, backups, large excel sheets, etc.)

>>> CONTACT US:
	Please write an email to both: DecFile@tutanota.com & Decfile@cyberfear.com
	Write this Unique-ID in the title of your message: [snip]

>>> ATTENTION!
	Do not rename or modify encrypted files.
	Do not try to decrypt using third party software, it may cause permanent data loss.
	Decryption of your files with the help of third parties may cause increased price(they add their fee to our).
	We use strong encryption, nobody can restore your files except us.
	The price depends on how fast you contact with us.
	remember to hurry up, as your email address may not be available for very long.
	All your stolen data will be loaded into cybercriminal forums/blogs if you do not pay ransom.
	If you do not pay the ransom we will attack your company repeatedly again."
Wa,README_iwzhu.txt,https://www.ransomware.live/ransomnote/wa/README_iwzhu.txt,"=== ALL YOUR FILES HAVE BEEN ENCRYPTED ===

All documents, images, databases, and other important files on this system have been encrypted using strong cryptographic algorithms.

Your files are no longer accessible.

To regain access and receive further instructions, you must visit our secure communication portal.

→ Follow these steps carefully:

1. Download and install the Tor Browser:
   https://www.torproject.org/

2. Open the Tor Browser and enter the following address:
   http://weepangrbqjfsxd2noz4bmolztnqsma3vw4c6qfnbfusadzd2m26emqd.onion

3. Use your unique ID to contact us:
   Your ID: [snip]

Failure to follow these instructions may result in permanent data loss.

Do **not** attempt to rename, move, or decrypt files using third-party tools — this may irreversibly damage your data.

We are the only ones who can help you restore your files.

Time is critical.
"
Warlock,How to decrypt my data.txt,https://www.ransomware.live/ransomnote/warlock/How%20to%20decrypt%20my%20data.txt,"We are [Warlock Group], a professional hack organization. We regret to inform you that your systems have been successfully infiltrated by us, and your critical data, including sensitive files, databases, and customer information, has been encrypted. Additionally, we have securely backed up portions of your data to ensure the quality of our services.
====>What Happened?
Your systems have been locked using our advanced encryption technology. You are currently unable to access critical files or continue normal business operations. We possess the decryption key and have backed up your data to ensure its safety.
====>If You Choose to Pay:
Swift Recovery: We will provide the decryption key and detailed guidance to restore all your data within hours.
Data Deletion: We guarantee the permanent deletion of any backed-up data in our possession after payment, protecting your privacy.
Professional Support: Our technical team will assist you throughout the recovery process to ensure your systems are fully restored.
Confidentiality: After the transaction, we will maintain strict confidentiality regarding this incident, ensuring no information is disclosed.
====>If You Refuse to Pay:
Permanent Data Loss: Encrypted files will remain inaccessible, leading to business disruptions and potential financial losses.
Data Exposure: The sensitive data we have backed up may be publicly released or sold to third parties, severely damaging your reputation and customer trust.
Ongoing Attacks: Your systems may face further attacks, causing even greater harm.
====>How to Contact Us?
Please reach out through the following secure channels for further instructions(When contacting us, please provide your decrypt ID):
###Contact 1:
Your decrypt ID: [snip]
Dark Web Link: 
	http://warlock4fagqhnfuxtcmncfepe3jc33e33dmj2jsk64svxaerm5zhaqd.onion/touchus.html
	http://warlock5zli2g4nuvixkgyivpda4ktg6flx5lbtw3u6g5lidgxzjc6id.onion/touchus.html
	http://warlock6d4etw5gwwaakh6auh6cwkinhk2bx7bbldu4m5axlcwmbuuyd.onion/touchus.html
	http://warlockhga5iw3t54ps5iytlilf7hlvxy7kwrkidspn4qoh64s4vsuyd.onion/touchus.html
	http://warlockmdu64clit5pdwbp5hsd576vcjjigfwbtz5gtthmuy2fiqblad.onion/touchus.html
	http://warlockoact3ayzqwlnay27b633bku2gmpq34dxb43v3qriujfea4yyd.onion/touchus.html
Your Chat Key: [snip]
You can visit our website and log in with your chat key to contact us. Please note that this website is a dark web website and needs to be accessed using the Tor browser. You can visit the Tor Browser official website (https://www.torproject.org/) to download and install the Tor browser, and then visit our website.
###Contact 2:
If you don't get a reply for a long time, you can also download qtox and add our ID to contact us
Download:https://qtox.github.io/
Warlock qTox ID: 84490152E99B9EC4BCFE16080AFCFD6FDCD87512027E85DB318F7B3440982637FC2847F71685
Our team is available 24/7 to provide professional and courteous assistance throughout the payment and recovery process.
We don't need a lot of money, it's very easy for you, you can earn money even if you lose it, but your data, reputation, and public image are irreversible, so contact us as soon as possible and prepare to pay is the first priority. Please contact us as soon as possible to avoid further consequences."
Wastedlocker,wastedlocker.txt,https://www.ransomware.live/ransomnote/wastedlocker/wastedlocker.txt,"[snip]
 
YOUR NETWORK IS ENCRYPTED NOW
 
USE 88828@PROTONMAIL.CH | 47266@AIRMAIL.CC TO GET THE PRICE FOR YOUR DATA
 
DO NOT GIVE THIS EMAIL TO 3RD PARTIES
 
DO NOT RENAME OR MOVE THE FILE
 
THE FILE IS ENCRYPTED WITH THE FOLLOWING KEY:
[begin_key]*[end_key]
KEEP IT"
Weaxor,RECOVERY_INFO.txt,https://www.ransomware.live/ransomnote/weaxor/RECOVERY_INFO.txt,"Your data has been encrypted

In order to return your files back you need decryption tool

1)Download TOR Browser 
2)Open in TOR browser link below and contact with us there:
http://weaxorpemwzoxg5cdvvfd77p3qczkxqii37ww4foo2n4jcft3mytbpyd.onion/[snip]
Or email: lazylazy@tuta.com
Backup email: help.service@anche.no

Limit for free decryption: 3 files up to 5mb (no database or backups)"
Whitelock,c0ntact.txt,https://www.ransomware.live/ransomnote/whitelock/c0ntact.txt,"HI!
Warning!
Your systems have been compromised, and all important information has been extracted and encrypted.
Consider us an unplanned, mandatory assessment of your network to identify vulnerabilities; we have no interest in destroying your files and only think of money.
You have only 4 days to pay, and the requested ransom amount is 4 Bitcoins which is based on a detailed analysis of your financial information and assets.
What happens if you don't pay the ransom?
If you do not pay the ransom by the end of the specified time or use backup files to restore the data, the following steps will be taken automatically and step by step.
1. We will notify your customers about your failure to protect their information, which will damage your reputation.
2. All information will be sold to your competitors.
3. All your information will be sold and published on the dark web.
4. And finally, your information will be published on the internet.
Be confident that if you decide not to cooperate with us, you will suffer damages far exceeding the amount we request, and we will obtain what we want by selling your files.
Caution
- Don't go to the police or security forces for help; they will try to prevent you from negotiating with us, and in the end, it's only your company that suffers the loss.
- Do not modify encrypted files yourself
- Do not use third-party software to restore your data; you may damage your files, which will result in permanent data loss.
How to contact us?
Install and run 'Tor Browser' from hxxps://www.torproject.org/download/
Our URL is : http://l3e4ct2egnlfz4ymexwn66jlz55vrnnn72ub4u3xqdjcp7xel5hpbzqd.onion
Log in using your client ID ([snip]) and stay in touch with us."
